filename,xmin,ymin,xmax,ymax,class
001622.jpg,55.936,64.768,58.752,74.496,person
001622.jpg,51.584,64.512,55.168,74.496,person
001622.jpg,16.256,63.232,54.144,107.008,car
001622.jpg,16.768,89.6,30.592,121.088,car
001622.jpg,65.92,67.84,68.48,76.288,car
009005.jpg,22.016,34.432,44.288,79.744,person
009005.jpg,61.952,32.128,97.536,106.368,person
009005.jpg,46.592,30.848,69.12,77.184,person
009005.jpg,43.008,30.336,54.784,73.088,person
009005.jpg,82.688,19.84,101.632,67.712,person
009005.jpg,118.784,17.792,128,77.952,person
009005.jpg,31.232,18.048,40.96,42.624,person
009005.jpg,23.296,56.96,42.752,90.496,bicycle
009005.jpg,60.928,67.456,96,112,bicycle
009005.jpg,50.176,55.168,68.352,89.472,bicycle
002427.jpg,64.4,73.2,104.4,107.2,sofa
002427.jpg,0.4,40,54.8,112,sofa
002427.jpg,101.2,88.4,128,112,pottedplant
003407.jpg,0.256,41.6,100.864,89.472,bus
003407.jpg,51.712,42.624,101.12,111.744,person
003407.jpg,122.624,61.568,128,72.32,bus
003407.jpg,118.016,62.336,123.392,72.064,bus
003407.jpg,111.616,62.336,118.272,71.552,bus
003407.jpg,106.496,62.848,111.872,70.272,bus
003407.jpg,99.584,63.36,107.008,69.76,bus
003407.jpg,95.488,64.128,99.072,69.248,bus
003407.jpg,104.96,67.712,107.008,72.576,person
003407.jpg,7.168,56.96,46.336,112,person
009116.jpg,2.304,60.032,116.736,106.88,car
000020.jpg,24.448,37.888,110.976,106.496,car
008790.jpg,0.256,65.3960244648318,54.528,80.8792048929664,train
008683.jpg,2.048,22.2657657657658,128,106.5,aeroplane
000228.jpg,23.552,42.4309309309309,80.384,79.6981981981982,aeroplane
001277.jpg,0.512,29.8433734939759,128,95.1204819277108,aeroplane
005036.jpg,58.112,53.8203592814371,92.672,106.5,cow
005036.jpg,41.984,58.4011976047904,57.088,81.559880239521,cow
005036.jpg,91.136,52.0389221556886,96,60.6916167664671,cow
005036.jpg,86.528,47.4580838323353,90.88,55.6017964071856,person
005036.jpg,79.36,46.9491017964072,82.688,53.8203592814371,person
004524.jpg,79.616,85.888,98.048,104.064,bird
004524.jpg,65.536,49.536,79.104,59.776,bird
004524.jpg,118.016,66.688,128,78.208,bird
004524.jpg,27.392,16.256,47.616,21.376,bird
009719.jpg,40.704,38.4491525423729,128,116.5,horse
009719.jpg,1.536,29.2966101694915,107.264,116.245762711864,horse
001011.jpg,49.152,16.256,72.448,41.344,tvmonitor
001011.jpg,61.184,16.768,128,112,person
008342.jpg,34.56,37.735,79.36,98.17,cow
008342.jpg,91.648,54.565,128,79.81,sheep
008342.jpg,79.872,71.395,128,115,sheep
008342.jpg,69.888,66.04,87.552,101.23,sheep
008342.jpg,2.816,65.785,61.952,115,sheep
002924.jpg,71.936,23.7639751552795,121.6,105,pottedplant
002924.jpg,0.256,27.3291925465838,64.512,104.236024844721,cat
005058.jpg,33.536,84.096,45.312,93.824,sheep
005058.jpg,22.016,88.96,32.512,96.64,sheep
000610.jpg,12.8,42.5597014925373,128,93.8134328358209,aeroplane
000633.jpg,76.8,47.232,110.848,77.44,tvmonitor
000633.jpg,0.512,21.632,86.784,112,person
007525.jpg,34.304,60.175,103.424,98.935,car
005760.jpg,10.496,47.744,59.392,74.112,car
005760.jpg,56.32,48.512,114.688,74.624,car
006587.jpg,54.528,23.936,73.728,66.688,person
009230.jpg,32.256,27.776,83.456,80,person
009230.jpg,0.256,41.6,92.416,112,motorbike
002946.jpg,72.448,65.152,97.28,94.592,pottedplant
007843.jpg,12.544,80.775,120.576,117.375,car
003112.jpg,41.984,29.0890868596882,78.336,91.293986636971,bird
000033.jpg,2.304,44.6885245901639,127.744,84.327868852459,aeroplane
000033.jpg,107.776,68.3196721311475,123.392,74.9262295081967,aeroplane
000033.jpg,83.2,65.2704918032787,105.216,74.1639344262295,aeroplane
002047.jpg,53.76,73.6,75.52,88.96,sofa
001346.jpg,79.104,59.5676855895197,91.136,93,bottle
001346.jpg,56.32,36.0131004366812,114.432,93,person
001346.jpg,1.792,35.2532751091703,67.072,92.7467248908297,person
006860.jpg,44.288,53.4069069069069,78.08,71.53003003003,aeroplane
003946.jpg,41.4099099099099,10.24,82.2507507507508,64,person
003946.jpg,22.2657657657658,36.096,81.2297297297297,124.416,dog
002219.jpg,56.32,32.64,80.384,61.312,person
003214.jpg,58.88,52.608,126.976,72.32,car
003214.jpg,52.736,54.656,88.32,71.296,car
003214.jpg,42.752,57.216,64.512,70.016,car
003214.jpg,35.072,57.728,54.528,69.76,car
003214.jpg,27.136,57.984,47.104,69.76,car
003214.jpg,21.248,58.752,39.936,69.248,car
003214.jpg,17.408,62.08,32,68.992,car
001713.jpg,8.96,24.8310344827586,122.624,99.3413793103448,cow
001787.jpg,37.632,41.856,70.912,104.832,bird
003898.jpg,26.368,59.5540540540541,40.192,66.9216216216216,bird
003898.jpg,38.912,62.6027027027027,50.944,68.445945945946,bird
009732.jpg,15.7333333333333,30.589485458613,100.266666666667,113.91610738255,horse
009732.jpg,51.2,13.2852348993289,82.6666666666667,76.9116331096197,person
005930.jpg,12.288,47.6689655172414,54.528,77.2689655172414,bicycle
005930.jpg,3.072,31.0827586206897,12.288,71.9103448275862,person
005930.jpg,105.472,51.751724137931,113.408,61.7034482758621,person
005930.jpg,16.384,28.7862068965517,43.52,72.9310344827586,person
005930.jpg,105.216,57.3655172413793,116.224,65.5310344827586,bicycle
006865.jpg,7.424,25.5840840840841,79.872,94.7582582582583,bird
007068.jpg,19.0098039215686,75.52,109.245098039216,128,car
007068.jpg,19.2647058823529,40.192,109.5,87.552,car
007068.jpg,19.0098039215686,28.16,109.5,47.616,car
007068.jpg,27.1666666666667,18.944,109.5,34.048,car
007068.jpg,34.5588235294118,11.776,104.656862745098,30.208,car
007068.jpg,42.4607843137255,6.144,100.323529411765,19.2,car
007068.jpg,45.2647058823529,2.048,97.7745098039216,13.568,car
007068.jpg,46.7941176470588,0.512,92.1666666666667,5.888,car
000902.jpg,18.176,34.7293233082707,84.992,93.2706766917293,dog
000902.jpg,69.376,32.1729323308271,127.744,66.6842105263158,dog
000902.jpg,40.96,21.6917293233083,80.128,39.8421052631579,dog
000902.jpg,89.856,25.015037593985,128,33.9624060150376,dog
000902.jpg,1.024,13.5112781954887,40.448,84.8345864661654,person
000902.jpg,81.408,13.5112781954887,98.56,33.4511278195489,person
003465.jpg,33.792,63.104,73.984,97.92,person
007197.jpg,23.552,36.0059880239521,93.184,106.5,cat
009679.jpg,34,19.2,62.4,56.4,bottle
009679.jpg,64.8,22,80.8,58.8,bottle
009679.jpg,80.8,34.4,91.2,56.4,bottle
009679.jpg,94.4,22,114,56,bottle
009679.jpg,112.8,28,116.4,58.8,bottle
005938.jpg,95.488,66.9392971246006,101.888,83.0415335463259,chair
005938.jpg,107.776,71.2843450479233,116.48,91.7316293929713,chair
005938.jpg,34.56,42.6581469648562,102.656,104,person
005938.jpg,0.768,50.0702875399361,38.912,103.744408945687,person
005938.jpg,37.888,53.6485623003195,57.344,80.4856230031949,person
005938.jpg,2.048,56.4600638977636,13.568,68.7284345047923,person
006367.jpg,29.44,22.0105105105105,102.4,106.5,bird
001110.jpg,4.864,34.688,67.584,94.08,cat
001110.jpg,65.024,32.896,127.488,99.456,cat
003865.jpg,33.792,80.768,77.312,112,diningtable
003865.jpg,98.56,31.36,128,112,person
003865.jpg,73.216,59.52,107.264,112,person
003865.jpg,33.792,61.312,59.904,83.072,person
003865.jpg,6.4,59.776,44.8,112,person
003865.jpg,96.256,82.816,117.76,112,chair
003865.jpg,0.256,83.072,17.408,112,chair
003865.jpg,104.192,64.64,115.712,81.28,bottle
003865.jpg,60.672,72.576,65.28,88.704,bottle
007147.jpg,53.9174174174174,45.568,83.2717717717718,128,person
007147.jpg,22.0105105105105,57.344,27.8813813813814,72.448,person
001557.jpg,9.216,47.2553956834532,97.024,73.4424460431655,aeroplane
001557.jpg,102.144,66.3920863309353,107.776,77.9748201438849,person
009712.jpg,47.872,59.008,62.208,112,person
009712.jpg,61.184,62.08,75.52,112,person
002496.jpg,15.616,30.3465346534653,128,101.222772277228,train
001233.jpg,37.8363363363363,36.608,87.1006006006006,128,cat
004958.jpg,15.36,26.3498498498498,69.888,93.7372372372372,boat
006042.jpg,52.48,47.536036036036,81.408,75.8693693693694,dog
005042.jpg,60.9294117647059,52.48,97.7764705882353,118.272,bicycle
005042.jpg,21.5235294117647,46.592,58.1147058823529,109.568,bicycle
005042.jpg,60.1617647058824,9.472,104.429411764706,102.144,person
005042.jpg,20.7558823529412,11.776,60.6735294117647,100.864,person
001962.jpg,104.192,46.7702702702703,128,106.5,bus
001962.jpg,93.44,77.9114114114114,99.328,84.8033033033033,car
007271.jpg,13.056,49.024,90.112,84.608,bus
007271.jpg,105.728,68.224,109.312,75.904,person
007271.jpg,23.296,70.784,35.328,87.936,person
007271.jpg,14.848,76.16,40.96,93.056,motorbike
002441.jpg,11.008,32.384,128,108.672,cat
002441.jpg,0.512,38.528,128,112,tvmonitor
005614.jpg,14.848,65.152,71.936,86.912,boat
005614.jpg,53.76,34.432,85.504,76.672,boat
005614.jpg,80.384,65.664,105.728,74.88,boat
003103.jpg,11.7008310249308,46.6548672566372,116.299168975069,89.8407079646018,car
005018.jpg,48.896,43.570996978852,105.472,100.163141993958,dog
005018.jpg,5.888,23.2688821752266,64,72.2477341389728,dog
007856.jpg,38.656,51.6201201201201,100.864,80.2087087087087,car
007856.jpg,23.296,47.2807807807808,30.976,61.3198198198198,person
007856.jpg,17.92,48.0465465465466,25.856,61.5750750750751,person
007856.jpg,13.824,44.9834834834835,18.432,52.1306306306306,person
007856.jpg,8.192,44.472972972973,13.312,51.1096096096096,person
007856.jpg,3.84,44.9834834834835,8.96,50.8543543543544,person
007856.jpg,3.072,47.7912912912913,11.008,62.3408408408408,person
007856.jpg,8.704,48.3018018018018,13.824,61.8303303303303,person
007856.jpg,12.032,47.7912912912913,20.48,61.5750750750751,person
007856.jpg,55.552,55.1936936936937,62.208,62.0855855855856,person
007856.jpg,6.656,38.3468468468468,10.24,43.1966966966967,person
007856.jpg,1.536,37.8363363363363,5.888,42.4309309309309,person
000635.jpg,39.424,54.144,107.52,103.552,train
000635.jpg,3.84,69.504,10.24,76.928,train
004273.jpg,0.256,19.84,82.176,112,person
004273.jpg,67.584,31.104,128,112,person
002354.jpg,16.384,48.768,115.456,80.512,aeroplane
007417.jpg,10.24,46.9368029739777,78.336,82.5799256505576,dog
007417.jpg,77.824,56.542750929368,115.456,83.3382899628253,cat
007417.jpg,0.256,30.5055762081784,127.744,98,sofa
008084.jpg,49.2426035502959,54.272,80.284023668639,93.44,bird
000438.jpg,61.44,36.1686746987952,110.592,106,person
000699.jpg,7.424,67.6916010498688,86.272,111.481627296588,dog
000699.jpg,26.112,22.3740157480315,93.696,106.644356955381,dog
000699.jpg,79.104,48.5971128608924,120.832,107.662729658793,dog
000699.jpg,0.256,16.009186351706,128,112.5,chair
007670.jpg,62.464,28.6471471471471,124.416,94.2477477477478,motorbike
007670.jpg,4.864,41.6651651651652,67.84,91.6951951951952,motorbike
007351.jpg,26.624,42.368,36.864,75.904,bottle
007351.jpg,42.752,61.056,48.384,78.208,bottle
008224.jpg,87.808,37.76,111.36,73.6,person
008224.jpg,62.208,42.88,83.968,70.784,person
008224.jpg,26.624,44.16,48.896,73.6,person
008224.jpg,44.032,41.6,65.024,76.16,person
008224.jpg,111.36,41.088,124.416,70.272,person
008224.jpg,14.08,53.12,27.904,67.968,person
008224.jpg,4.096,53.12,11.264,65.408,person
003439.jpg,67.328,66.6801801801802,107.52,96.8003003003003,cow
003439.jpg,22.016,44.2177177177177,71.424,96.8003003003003,cow
009868.jpg,40.1336336336336,35.584,81.2297297297297,106.24,person
001254.jpg,67.328,32.3734939759036,84.736,79.9397590361446,person
001254.jpg,54.272,43,99.84,88.5421686746988,horse
008961.jpg,66.304,57.7395577395577,122.624,116,chair
008961.jpg,63.232,34.7420147420147,120.832,116,person
008961.jpg,0.256,31.9312039312039,68.864,116,person
008961.jpg,0.256,91.2137592137592,28.672,116,chair
008961.jpg,7.936,27.0761670761671,18.688,39.5970515970516,person
008961.jpg,114.944,50.3292383292383,128,59.5282555282555,chair
006133.jpg,22.272,41.6651651651652,108.032,93.7372372372372,car
006133.jpg,0.256,47.536036036036,40.192,67.7012012012012,car
006133.jpg,120.832,49.3228228228228,128,61.8303303303303,car
006133.jpg,0.512,42.4309309309309,16.128,71.53003003003,person
006133.jpg,116.48,46.0045045045045,124.16,65.9144144144144,person
006133.jpg,0.256,67.7012012012012,44.288,106.5,car
006133.jpg,119.04,53.4069069069069,128,106.5,person
006133.jpg,119.808,30.6891891891892,123.136,37.5810810810811,person
006133.jpg,99.84,31.454954954955,103.68,37.3258258258258,person
006133.jpg,95.488,29.9234234234234,99.328,37.0705705705706,person
006133.jpg,91.648,31.1996996996997,95.488,36.0495495495496,person
006133.jpg,85.504,30.6891891891892,88.064,35.2837837837838,person
006133.jpg,67.328,29.9234234234234,70.656,34.7732732732733,person
006133.jpg,70.912,31.1996996996997,73.728,34.518018018018,person
006133.jpg,75.264,31.7102102102102,77.056,35.2837837837838,person
006133.jpg,79.104,31.7102102102102,81.408,35.7942942942943,person
006133.jpg,114.432,31.7102102102102,117.504,37.0705705705706,person
004464.jpg,61.952,59.264,85.504,101.76,dog
004464.jpg,26.624,16.512,60.928,68.736,person
004464.jpg,71.168,29.824,78.336,41.856,boat
003491.jpg,7.936,19.84,107.264,104.832,dog
001501.jpg,83.712,64,93.696,81.7807486631016,bicycle
001501.jpg,84.48,54.0935828877005,96.256,78.4786096256684,person
003195.jpg,42.752,59.533033033033,82.176,91.9504504504505,bus
003195.jpg,83.712,79.442942942943,121.344,90.1636636636637,car
004535.jpg,21.3333333333333,31.5168539325843,106.933333333333,117.166292134831,horse
004535.jpg,57.3333333333333,15.6067415730337,86.4,76.8606741573034,person
004967.jpg,1.28,19.0098039215686,128,108.735294117647,motorbike
001258.jpg,25.856,39.552,108.288,89.472,car
001258.jpg,78.592,42.368,105.984,62.08,car
005195.jpg,73.728,72.0405405405406,78.592,81.9954954954955,bottle
005195.jpg,16.64,81.484984984985,23.808,99.3528528528529,bottle
005195.jpg,94.464,50.0885885885886,126.208,98.8423423423424,person
005195.jpg,58.112,46.7702702702703,84.992,74.8483483483483,person
005195.jpg,0.256,48.3018018018018,33.28,85.8243243243243,person
005195.jpg,3.072,72.2957957957958,106.496,106.5,diningtable
005195.jpg,121.088,96.5450450450451,128,105.734234234234,chair
005195.jpg,2.048,84.0375375375375,11.008,94.7582582582583,chair
001843.jpg,76.544,63.36,82.688,86.656,bottle
001843.jpg,64.512,24.96,113.92,112,person
001843.jpg,15.872,20.352,69.888,112,person
005615.jpg,5.632,50.56,84.224,99.456,motorbike
005615.jpg,39.68,38.272,76.032,102.528,person
000531.jpg,6.912,26.752,52.48,112,person
000531.jpg,38.4,23.936,92.672,111.488,person
000531.jpg,93.696,30.592,128,95.616,person
000531.jpg,94.464,57.728,109.824,101.248,bottle
000531.jpg,58.624,61.568,71.936,89.216,bottle
008645.jpg,53.76,60.9454545454546,76.8,100.4,boat
004943.jpg,96.512,64.3828828828829,108.8,100.629129129129,bottle
004943.jpg,37.632,87.6111111111111,128,106.5,diningtable
004943.jpg,109.312,51.6201201201201,128,88.3768768768769,person
004943.jpg,80.64,54.1726726726727,106.496,87.3558558558559,person
004943.jpg,35.328,56.7252252252252,69.632,96.0345345345345,person
004943.jpg,0.256,28.6471471471471,43.264,106.5,person
004943.jpg,83.456,66.9354354354354,91.904,90.6741741741742,bottle
005441.jpg,77.312,90.496,95.488,107.648,bottle
005441.jpg,0.768,32.128,19.712,112,person
005441.jpg,15.616,39.04,25.344,64.384,person
005441.jpg,13.824,44.672,45.568,111.232,person
005441.jpg,42.24,34.432,65.024,111.744,person
005441.jpg,66.56,31.872,90.88,112,person
005441.jpg,98.048,31.872,115.2,45.952,person
005441.jpg,78.08,39.808,120.832,112,person
004351.jpg,25.6,27.8813813813814,41.472,40.6441441441441,aeroplane
007803.jpg,41.984,62.336,76.288,87.68,boat
006931.jpg,27.6261261261261,70.912,101.13963963964,110.08,car
006931.jpg,21.7552552552553,62.208,34.2627627627628,72.96,car
006931.jpg,21.7552552552553,52.48,24.8183183183183,55.04,car
006931.jpg,23.7972972972973,51.968,28.9024024024024,54.272,car
006931.jpg,27.6261261261261,51.968,31.7102102102102,53.76,car
006931.jpg,44.7282282282282,50.432,58.0015015015015,55.808,car
006931.jpg,53.4069069069069,50.432,68.466966966967,55.04,car
006931.jpg,64.8933933933934,48.896,70.7642642642643,51.712,car
006931.jpg,67.7012012012012,50.176,81.484984984985,55.04,car
006931.jpg,77.9114114114114,49.664,88.6321321321321,55.296,car
006931.jpg,83.7822822822823,50.176,97.0555555555556,55.552,car
006931.jpg,94.7582582582583,47.616,106.5,56.064,car
006931.jpg,102.415915915916,51.968,106.5,56.576,car
008268.jpg,118.016,59.1646706586826,126.72,65.2724550898204,car
008268.jpg,5.632,43.1317365269461,120.576,103.955089820359,car
008268.jpg,0.256,54.3293413173653,40.448,83.5958083832335,car
009558.jpg,25.344,29.1576576576577,95.744,77.1456456456456,car
009558.jpg,105.472,21.7552552552553,115.2,33.496996996997,person
009558.jpg,100.864,23.7972972972973,105.472,34.0075075075075,person
009558.jpg,95.488,21.7552552552553,103.168,34.7732732732733,person
009558.jpg,90.112,21.7552552552553,95.744,31.454954954955,person
009558.jpg,83.968,21.7552552552553,93.952,33.2417417417417,person
009558.jpg,70.4,21.7552552552553,80.64,31.454954954955,person
009558.jpg,59.136,22.2657657657658,70.912,29.6681681681682,person
009558.jpg,36.096,22.521021021021,48.64,33.496996996997,person
009558.jpg,25.6,27.8813813813814,32.512,36.5600600600601,person
007603.jpg,52.736,61.312,86.272,90.496,horse
007372.jpg,37.3258258258258,61.952,106.5,82.944,aeroplane
001981.jpg,9.216,16.256,84.224,85.888,cat
007901.jpg,28.288,3.84,92.032,128,person
007901.jpg,16.256,3.328,35.2,73.984,person
007901.jpg,30.336,20.48,46.976,60.928,person
007901.jpg,82.304,29.44,97.92,68.352,person
007901.jpg,94.848,39.424,112,80.384,person
007900.jpg,47.872,45.696,83.2,89.216,dog
007900.jpg,1.28,16.768,127.744,112,sofa
001212.jpg,27.392,58.496,76.544,100.224,person
001212.jpg,52.992,22.4,90.88,56.704,person
001212.jpg,70.912,33.152,91.392,73.856,person
001212.jpg,96,35.968,128,110.72,person
001212.jpg,102.656,23.168,119.552,48,pottedplant
001212.jpg,96.256,30.592,110.08,49.024,pottedplant
001212.jpg,45.568,16.768,60.928,30.336,pottedplant
004474.jpg,36.608,23.68,110.336,112,cow
004474.jpg,21.504,29.824,40.96,51.584,cow
004474.jpg,2.048,28.8,20.992,52.608,cow
007323.jpg,35.7631578947368,0.256,92.2368421052632,126.976,bottle
006783.jpg,21.7552552552553,58.112,36.5600600600601,84.992,car
006783.jpg,41.1546546546547,56.32,64.1276276276276,70.4,car
006783.jpg,58.2567567567568,56.576,71.0195195195195,65.024,car
006783.jpg,95.524024024024,53.76,106.5,71.936,car
006783.jpg,99.6081081081081,56.832,106.5,83.712,car
006783.jpg,37.8363363363363,54.016,42.9414414414414,64,person
005343.jpg,28.16,52.352,99.072,112,person
005343.jpg,31.232,52.352,109.824,111.744,person
009121.jpg,40.96,55.7042042042042,77.824,80.463963963964,car
009121.jpg,0.256,49.5780780780781,25.6,74.5930930930931,car
009121.jpg,11.776,46.0045045045045,36.096,65.4039039039039,car
009121.jpg,7.424,35.7942942942943,28.16,49.0675675675676,car
009121.jpg,100.096,36.0495495495496,121.088,53.1516516516516,car
009121.jpg,41.472,26.3498498498498,59.648,39.1126126126126,car
009121.jpg,107.52,46.7702702702703,128,66.9354354354354,car
009121.jpg,109.312,59.2777777777778,128,84.8033033033033,car
009568.jpg,41.984,58.512012012012,84.48,91.6951951951952,bicycle
009568.jpg,47.36,36.0495495495496,74.496,85.0585585585586,person
003658.jpg,6.4,23.0513196480938,126.976,105.458944281525,bicycle
009177.jpg,100.608,71.808,122.368,81.536,boat
009177.jpg,61.44,47.232,91.648,93.056,boat
009177.jpg,56.576,61.056,71.68,86.144,boat
009177.jpg,64.256,60.8,82.688,88.448,boat
004928.jpg,37.376,34.7732732732733,90.368,98.3318318318318,person
004928.jpg,0.256,26.3498498498498,40.96,100.629129129129,person
004928.jpg,60.16,27.1156156156156,128,106.5,person
005410.jpg,67.328,59.2777777777778,93.184,106.5,person
005410.jpg,72.192,82.506006006006,90.368,106.5,bicycle
002867.jpg,58.9197860962567,0.256,111.5,116.736,bus
002867.jpg,16.7540106951872,3.328,49.2673796791444,99.584,bus
002867.jpg,42.9171122994652,45.824,73.3983957219251,115.456,person
007109.jpg,38.4,22.5060240963855,128,106,horse
007109.jpg,0.256,40.2168674698795,54.016,106,person
006627.jpg,85.504,41.6651651651652,111.616,69.487987987988,chair
006627.jpg,119.296,48.0465465465466,128,57.2357357357357,pottedplant
006627.jpg,66.816,45.2387387387387,95.488,69.9984984984985,pottedplant
006627.jpg,0.256,54.6831831831832,118.272,106.5,diningtable
003185.jpg,59.136,59.264,80.896,87.424,person
003185.jpg,79.872,59.52,107.264,89.472,person
003185.jpg,86.272,98.432,117.504,112,chair
003185.jpg,3.072,102.528,23.808,112,chair
003185.jpg,110.592,69.76,123.392,109.696,bottle
003185.jpg,99.84,70.528,106.24,91.008,bottle
003185.jpg,26.88,34.688,59.136,112,person
003185.jpg,8.96,32.896,30.208,112,person
003004.jpg,8.192,54.144,14.848,63.872,cat
003004.jpg,4.864,42.88,128,100.992,sofa
003004.jpg,104.192,31.872,119.552,55.168,chair
003004.jpg,116.224,29.312,128,52.096,chair
003004.jpg,96.512,20.608,109.568,31.104,pottedplant
006335.jpg,74.24,23.168,93.952,92.288,bottle
004595.jpg,40.704,35.712,85.248,107.648,dog
004595.jpg,64,16.256,128,112,person
006305.jpg,52.48,35.712,109.824,112,cat
009018.jpg,1.28,39.808,89.856,96.128,bird
006952.jpg,41.216,56.46996996997,65.536,71.7852852852853,bird
002889.jpg,60.16,37.0705705705706,79.104,106.5,person
002889.jpg,36.864,38.8573573573574,60.928,105.734234234234,person
002723.jpg,29.184,62.848,85.504,101.76,motorbike
002723.jpg,72.96,61.056,120.832,96.64,motorbike
002723.jpg,105.216,59.52,128,101.504,motorbike
002723.jpg,20.992,63.104,35.84,89.472,motorbike
002723.jpg,34.048,54.656,50.176,77.44,person
006175.jpg,52.992,51.4,75.52,79.6545454545455,person
007211.jpg,39.168,60.288,100.864,110.976,motorbike
004955.jpg,24.832,20.5641711229946,97.792,90.4171122994653,cat
004955.jpg,0.256,73.6524064171123,112.896,111.245989304813,tvmonitor
008636.jpg,3.84,50.048,92.16,112,cow
008636.jpg,31.744,37.248,36.608,41.088,cow
008636.jpg,86.272,74.624,128,112,cow
007322.jpg,28.416,17.024,92.16,104.832,dog
007878.jpg,32.896,17.152,91.264,95.488,cat
007878.jpg,45.184,35.84,112,88.576,person
008581.jpg,48.3018018018018,15.104,106.5,79.104,car
008581.jpg,21.7552552552553,42.752,81.2297297297297,126.72,car
006258.jpg,16.512,2.816,111.744,107.776,aeroplane
006459.jpg,13.312,45.44,84.992,106.624,horse
006459.jpg,44.544,32.64,65.28,69.76,person
006459.jpg,72.448,46.208,94.208,105.344,person
006459.jpg,109.312,50.56,116.992,70.784,person
006459.jpg,118.016,48.768,127.744,81.024,person
006459.jpg,0.256,53.632,10.752,79.488,person
006459.jpg,96,52.352,110.848,61.056,car
006459.jpg,116.224,53.632,125.44,59.52,car
000209.jpg,3.584,35.456,102.4,112,cat
008841.jpg,45.568,78.208,63.744,112,dog
008841.jpg,79.36,30.336,81.92,35.2,bottle
008841.jpg,83.2,30.08,87.296,38.784,bottle
008841.jpg,81.408,29.824,83.968,38.016,bottle
008841.jpg,76.544,29.824,80.128,38.784,bottle
008841.jpg,101.12,59.264,103.936,68.736,bottle
001894.jpg,0.512,16.512,60.928,112,person
001894.jpg,54.016,16.512,128,112,horse
000814.jpg,34.5890804597701,16.128,88.0402298850575,128,person
000814.jpg,20.2672413793103,78.08,40.7270114942529,128,person
006474.jpg,0.256,28.6471471471471,128,106.5,dog
009086.jpg,7.936,37.0907473309609,128,99.5,train
004579.jpg,0.256,50.2096774193548,128,79.5779569892473,train
008252.jpg,16.128,49.28,124.672,80.768,aeroplane
004142.jpg,0.512,61.312,17.92,74.88,dog
004142.jpg,20.224,29.568,66.048,107.136,person
004142.jpg,31.744,16.256,121.6,112,person
004142.jpg,0.256,47.488,35.584,103.808,sofa
004142.jpg,120.32,65.152,128,88.96,chair
008518.jpg,20.736,32.5127478753541,95.744,82.2294617563739,dog
003188.jpg,13.824,48,81.92,112,bicycle
003188.jpg,65.792,17.024,111.36,112,person
008166.jpg,38.656,66.9354354354354,89.344,81.7402402402403,boat
008166.jpg,89.856,58.0015015015015,105.216,66.4249249249249,boat
009955.jpg,22.784,54.528,110.592,77.056,boat
009955.jpg,60.16,71.68,98.304,80.128,boat
001603.jpg,81.92,53.4069069069069,98.048,72.2957957957958,person
001603.jpg,94.976,32.9864864864865,108.032,49.0675675675676,person
001603.jpg,0.256,60.8093093093093,3.84,77.1456456456456,person
001603.jpg,92.672,39.6231231231231,115.2,49.8333333333333,bicycle
001603.jpg,79.872,62.3408408408408,105.984,76.1246246246246,bicycle
001603.jpg,0.256,67.4459459459459,10.752,76.6351351351351,bicycle
000065.jpg,0.512,47.8880597014925,101.888,106.246268656716,dog
003254.jpg,53.76,49.792,77.056,68.48,bird
009374.jpg,18.176,45.4221556886228,118.016,106.5,chair
009374.jpg,14.848,37.7874251497006,85.504,106.5,person
002706.jpg,30.464,37.0705705705706,89.856,105.734234234234,cat
000552.jpg,1.024,52.9607250755287,127.488,87.4743202416918,aeroplane
000552.jpg,25.088,41.0332326283988,109.056,64.380664652568,aeroplane
009327.jpg,51.2754491017964,20.224,87.1586826347305,103.168,person
009327.jpg,38.5508982035928,69.888,50.2574850299401,85.504,dog
007497.jpg,41.472,66.9354354354354,90.624,90.4189189189189,car
007497.jpg,79.104,53.1516516516516,98.816,71.2747747747748,car
007497.jpg,0.512,58.7672672672673,41.216,74.3378378378378,car
007497.jpg,34.048,37.3258258258258,57.088,49.0675675675676,car
007497.jpg,59.136,34.518018018018,80.64,44.2177177177177,car
007497.jpg,84.224,40.1336336336336,108.544,51.8753753753754,car
007497.jpg,58.88,49.8333333333333,63.488,63.8723723723724,person
007497.jpg,112.896,42.9414414414414,118.016,55.1936936936937,person
007497.jpg,120.064,43.1966966966967,125.184,52.6411411411411,person
007497.jpg,108.8,68.7222222222222,118.016,84.2927927927928,person
007497.jpg,115.2,69.487987987988,125.696,86.5900900900901,person
007497.jpg,48.384,47.2807807807808,51.968,60.5540540540541,person
007497.jpg,44.544,47.7912912912913,48.64,58.7672672672673,person
005413.jpg,31.36,25.856,74.368,127.744,person
005413.jpg,17.28,94.208,41.088,109.568,boat
002476.jpg,22.784,22.7762762762763,117.504,106.5,person
002476.jpg,36.352,66.9354354354354,46.848,80.7192192192192,person
000259.jpg,43.776,18.2541436464088,127.744,109.745856353591,person
000259.jpg,0.768,18.2541436464088,69.376,85.0939226519337,person
001559.jpg,68.5333333333333,49.3333333333333,75.7333333333333,57.3333333333333,car
001559.jpg,54.9333333333333,46.6666666666667,64.8,60.2666666666667,car
001559.jpg,50.9333333333333,50.6666666666667,55.7333333333333,54.1333333333333,car
006704.jpg,8.704,16.256,87.296,70.528,tvmonitor
000009.jpg,17.664,60.032,69.12,100.48,horse
000009.jpg,38.4,52.096,58.624,88.704,person
000009.jpg,72.96,67.456,83.712,100.736,person
